BUKRS,BELNR,GJAHR,MONAT,BUDAT,BLDAT,BLART,WAERS,VERSION,USNAM,STBLG,BUZEI,BSCHL,SHKZG,HKONT,KOSTL,PRCTR,DMBTR,WRBTR
1000,0000100104,2022,1,2022-01-09,2022-01-07,SA,EUR,0,USER017,,1,40,S,600000,10000003,P100003,183717.66,183717.66
1000,0000100104,2022,1,2022-01-09,2022-01-07,SA,EUR,0,USER017,,2,50,H,170000,,P100003,183717.66,183717.66
1000,0000100105,2022,1,2022-01-27,2022-01-23,SA,EUR,0,USER035,,1,40,S,600000,10000003,P100003,59482.37,59482.37
1000,0000100105,2022,1,2022-01-27,2022-01-23,SA,EUR,0,USER035,,2,50,H,170000,,P100003,59482.37,59482.37
1000,0000100106,2022,1,2022-01-31,2022-01-22,SA,EUR,0,USER011,,1,40,S,600000,10000003,P100003,65783.03,65783.03
1000,0000100106,2022,1,2022-01-31,2022-01-22,SA,EUR,0,USER011,,2,50,H,170000,,P100003,65783.03,65783.03
1000,0000100107,2022,1,2022-01-10,2022-01-04,SA,EUR,0,USER037,,1,40,S,600000,10000003,P100003,24451.19,24451.19
1000,0000100107,2022,1,2022-01-10,2022-01-04,SA,EUR,0,USER037,,2,50,H,170000,,P100003,24451.19,24451.19
1000,0000100108,2022,1,2022-01-31,2022-01-27,SA,EUR,0,USER006,,1,40,S,600000,10000003,P100003,311845.32,311845.32
1000,0000100108,2022,1,2022-01-31,2022-01-27,SA,EUR,0,USER006,,2,50,H,170000,,P100003,311845.32,311845.32
1000,0000100109,2022,1,2022-01-13,2022-01-10,SA,EUR,0,USER024,,1,40,S,600000,10000003,P100003,30173.24,30173.24
1000,0000100109,2022,1,2022-01-13,2022-01-10,SA,EUR,0,USER024,,2,50,H,170000,,P100003,30173.24,30173.24
1000,0000100110,2022,1,2022-01-21,2022-01-10,SA,EUR,0,USER013,,1,40,S,600000,10000003,P100003,46618.4,46618.4
1000,0000100110,2022,1,2022-01-21,2022-01-10,SA,EUR,0,USER013,,2,50,H,170000,,P100003,46618.4,46618.4
1000,0000100111,2022,1,2022-01-20,2022-01-20,SA,EUR,0,USER021,,1,40,S,610000,10000003,P100003,55.72,55.72
1000,0000100111,2022,1,2022-01-20,2022-01-20,SA,EUR,0,USER021,,2,50,H,170000,,P100003,55.72,55.72
1000,0000100112,2022,1,2022-01-30,2022-01-28,SA,EUR,0,USER028,,1,40,S,610000,10000003,P100003,339.13,339.13
1000,0000100112,2022,1,2022-01-30,2022-01-28,SA,EUR,0,USER028,,2,50,H,170000,,P100003,339.13,339.13
1000,0000100113,2022,1,2022-01-26,2022-01-21,SA,EUR,0,USER027,,1,40,S,610000,10000003,P100003,7570.96,7570.96
1000,0000100113,2022,1,2022-01-26,2022-01-21,SA,EUR,0,USER027,,2,50,H,170000,,P100003,7570.96,7570.96
1000,0000100114,2022,1,2022-01-28,2022-01-23,SA,EUR,0,USER015,,1,40,S,610000,10000003,P100003,455.57,455.57
1000,0000100114,2022,1,2022-01-28,2022-01-23,SA,EUR,0,USER015,,2,50,H,170000,,P100003,455.57,455.57
1000,0000100115,2022,1,2022-01-28,2022-01-26,SA,EUR,0,USER033,,1,40,S,610000,10000003,P100003,1323.43,1323.43
1000,0000100115,2022,1,2022-01-28,2022-01-26,SA,EUR,0,USER033,,2,50,H,170000,,P100003,1323.43,1323.43
1000,0000100116,2022,1,2022-01-20,2022-01-20,SA,EUR,0,USER010,,1,40,S,610000,10000003,P100003,19923.38,19923.38
1000,0000100116,2022,1,2022-01-20,2022-01-20,SA,EUR,0,USER010,,2,50,H,170000,,P100003,19923.38,19923.38
1000,0000100117,2022,1,2022-01-31,2022-01-24,SA,EUR,0,USER013,,1,40,S,620000,10000003,P100003,4413.63,4413.63
1000,0000100117,2022,1,2022-01-31,2022-01-24,SA,EUR,0,USER013,,2,50,H,170000,,P100003,4413.63,4413.63
1000,0000100118,2022,1,2022-01-05,2022-01-04,SA,EUR,0,USER037,,1,40,S,620000,10000003,P100003,29851.58,29851.58
1000,0000100118,2022,1,2022-01-05,2022-01-04,SA,EUR,0,USER037,,2,50,H,170000,,P100003,29851.58,29851.58
1000,0000100119,2022,1,2022-01-11,2022-01-07,SA,EUR,0,USER014,,1,40,S,620000,10000003,P100003,311.83,311.83
1000,0000100119,2022,1,2022-01-11,2022-01-07,SA,EUR,0,USER014,,2,50,H,170000,,P100003,311.83,311.83
1000,0000100120,2022,1,2022-01-31,2022-01-23,SA,EUR,0,USER028,,1,40,S,620000,10000003,P100003,2249.78,2249.78
1000,0000100120,2022,1,2022-01-31,2022-01-23,SA,EUR,0,USER028,,2,50,H,170000,,P100003,2249.78,2249.78
1000,0000100121,2022,1,2022-01-29,2022-01-20,SA,EUR,0,USER035,,1,40,S,620000,10000003,P100003,121186.89,121186.89
1000,0000100121,2022,1,2022-01-29,2022-01-20,SA,EUR,0,USER035,,2,50,H,170000,,P100003,121186.89,121186.89
1000,0000100122,2022,1,2022-01-31,2022-01-21,SA,EUR,0,USER007,,1,40,S,620000,10000003,P100003,21488.99,21488.99
1000,0000100122,2022,1,2022-01-31,2022-01-21,SA,EUR,0,USER007,,2,50,H,170000,,P100003,21488.99,21488.99
1000,0000100123,2022,1,2022-01-18,2022-01-17,KR,EUR,0,USER011,,1,40,S,720000,10000003,P100003,122108.37,122108.37
1000,0000100123,2022,1,2022-01-18,2022-01-17,KR,EUR,0,USER011,,2,50,H,160000,,P100003,122108.37,122108.37
1000,0000100124,2022,1,2022-01-06,2022-01-04,KR,EUR,0,USER028,,1,40,S,720000,10000003,P100003,28764.35,28764.35
1000,0000100124,2022,1,2022-01-06,2022-01-04,KR,EUR,0,USER028,,2,50,H,160000,,P100003,28764.35,28764.35
1000,0000100125,2022,1,2022-01-05,2022-01-03,KR,EUR,0,USER002,,1,40,S,720000,10000003,P100003,137788.26,137788.26
1000,0000100125,2022,1,2022-01-05,2022-01-03,KR,EUR,0,USER002,,2,50,H,160000,,P100003,137788.26,137788.26
1000,0000100126,2022,1,2022-01-13,2022-01-10,KR,EUR,0,USER019,,1,40,S,720000,10000003,P100003,6566.33,6566.33
1000,0000100126,2022,1,2022-01-13,2022-01-10,KR,EUR,0,USER019,,2,50,H,160000,,P100003,6566.33,6566.33
1000,0000100127,2022,1,2022-01-24,2022-01-15,KR,EUR,0,USER003,,1,40,S,720000,10000003,P100003,13644.47,13644.47
1000,0000100127,2022,1,2022-01-24,2022-01-15,KR,EUR,0,USER003,,2,50,H,160000,,P100003,13644.47,13644.47
1000,0000100128,2022,1,2022-01-06,2021-12-27,KR,EUR,0,USER013,,1,40,S,720000,10000003,P100003,73996.45,73996.45
1000,0000100128,2022,1,2022-01-06,2021-12-27,KR,EUR,0,USER013,,2,50,H,160000,,P100003,73996.45,73996.45
1000,0000100129,2022,1,2022-01-21,2022-01-17,KR,EUR,0,USER001,,1,40,S,720000,10000003,P100003,16502.02,16502.02
1000,0000100129,2022,1,2022-01-21,2022-01-17,KR,EUR,0,USER001,,2,50,H,160000,,P100003,16502.02,16502.02
1000,0000100130,2022,1,2022-01-31,2022-01-22,KR,EUR,0,USER012,,1,40,S,740000,10000003,P100003,26379.92,26379.92
1000,0000100130,2022,1,2022-01-31,2022-01-22,KR,EUR,0,USER012,,2,50,H,160000,,P100003,26379.92,26379.92
1000,0000100131,2022,1,2022-01-12,2022-01-01,KR,EUR,0,USER021,,1,40,S,740000,10000003,P100003,16282.31,16282.31
1000,0000100131,2022,1,2022-01-12,2022-01-01,KR,EUR,0,USER021,,2,50,H,160000,,P100003,16282.31,16282.31
1000,0000100132,2022,1,2022-01-27,2022-01-23,KR,EUR,0,USER008,,1,40,S,740000,10000003,P100003,2100.36,2100.36
1000,0000100132,2022,1,2022-01-27,2022-01-23,KR,EUR,0,USER008,,2,50,H,160000,,P100003,2100.36,2100.36
1000,0000100133,2022,1,2022-01-25,2022-01-17,KR,EUR,0,USER011,,1,40,S,740000,10000003,P100003,41335.51,41335.51
1000,0000100133,2022,1,2022-01-25,2022-01-17,KR,EUR,0,USER011,,2,50,H,160000,,P100003,41335.51,41335.51
1000,0000100134,2022,1,2022-01-03,2021-12-27,KR,EUR,0,USER003,,1,40,S,740000,10000003,P100003,11462.06,11462.06
1000,0000100134,2022,1,2022-01-03,2021-12-27,KR,EUR,0,USER003,,2,50,H,160000,,P100003,11462.06,11462.06
1000,0000100135,2022,1,2022-01-11,2022-01-04,KR,EUR,0,USER026,,1,40,S,740000,10000003,P100003,59904.31,59904.31
1000,0000100135,2022,1,2022-01-11,2022-01-04,KR,EUR,0,USER026,,2,50,H,160000,,P100003,59904.31,59904.31
1000,0000100136,2022,1,2022-01-10,2022-01-04,KR,EUR,0,USER026,,1,40,S,740000,10000003,P100003,830.8,830.8
1000,0000100136,2022,1,2022-01-10,2022-01-04,KR,EUR,0,USER026,,2,50,H,160000,,P100003,830.8,830.8
1000,0000100137,2022,1,2022-01-14,2022-01-03,KR,EUR,0,USER033,,1,40,S,740000,10000003,P100003,15226.02,15226.02
1000,0000100137,2022,1,2022-01-14,2022-01-03,KR,EUR,0,USER033,,2,50,H,160000,,P100003,15226.02,15226.02
1000,0000100138,2022,1,2022-01-31,2022-01-20,KR,EUR,0,USER007,,1,40,S,740000,10000003,P100003,58053.61,58053.61
1000,0000100138,2022,1,2022-01-31,2022-01-20,KR,EUR,0,USER007,,2,50,H,160000,,P100003,58053.61,58053.61
1000,0000100139,2022,1,2022-01-03,2022-01-01,KR,EUR,0,USER010,,1,40,S,750000,10000003,P100003,172980.69,172980.69
1000,0000100139,2022,1,2022-01-03,2022-01-01,KR,EUR,0,USER010,,2,50,H,160000,,P100003,172980.69,172980.69
1000,0000100140,2022,1,2022-01-24,2022-01-13,KR,EUR,0,USER037,,1,40,S,750000,10000003,P100003,26366.26,26366.26
1000,0000100140,2022,1,2022-01-24,2022-01-13,KR,EUR,0,USER037,,2,50,H,160000,,P100003,26366.26,26366.26
1000,0000100141,2022,1,2022-01-27,2022-01-24,KR,EUR,0,USER025,,1,40,S,750000,10000003,P100003,167273.08,167273.08
1000,0000100141,2022,1,2022-01-27,2022-01-24,KR,EUR,0,USER025,,2,50,H,160000,,P100003,167273.08,167273.08
1000,0000100142,2022,1,2022-01-31,2022-01-29,AB,EUR,0,USER004,,1,40,S,750000,10000003,P100003,5354.75,5354.75
1000,0000100142,2022,1,2022-01-31,2022-01-29,AB,EUR,0,USER004,,2,50,H,490000,,P100003,5354.75,5354.75
1000,0000100143,2022,1,2022-01-06,2021-12-27,KR,EUR,0,USER031,,1,40,S,750000,10000003,P100003,19800.38,19800.38
1000,0000100143,2022,1,2022-01-06,2021-12-27,KR,EUR,0,USER031,,2,50,H,160000,,P100003,19800.38,19800.38
1000,0000100144,2022,1,2022-01-18,2022-01-17,AF,EUR,0,USER031,,1,40,S,780000,10000003,P100003,3208.61,3208.61
1000,0000100144,2022,1,2022-01-18,2022-01-17,AF,EUR,0,USER031,,2,50,H,199000,,P100003,3208.61,3208.61
1000,0000100145,2022,1,2022-01-27,2022-01-23,AF,EUR,0,USER014,,1,40,S,780000,10000003,P100003,1844.21,1844.21
1000,0000100145,2022,1,2022-01-27,2022-01-23,AF,EUR,0,USER014,,2,50,H,199000,,P100003,1844.21,1844.21
1000,0000100146,2022,1,2022-01-31,2022-01-31,AF,EUR,0,USER010,,1,40,S,780000,10000003,P100003,47339.12,47339.12
1000,0000100146,2022,1,2022-01-31,2022-01-31,AF,EUR,0,USER010,,2,50,H,199000,,P100003,47339.12,47339.12
1000,0000100147,2022,1,2022-01-12,2022-01-12,AF,EUR,0,USER029,,1,40,S,780000,10000003,P100003,11163.49,11163.49
1000,0000100147,2022,1,2022-01-12,2022-01-12,AF,EUR,0,USER029,,2,50,H,199000,,P100003,11163.49,11163.49
1000,0000100148,2022,1,2022-01-05,2021-12-31,AF,EUR,0,USER031,,1,40,S,780000,10000003,P100003,3431.34,3431.34
1000,0000100148,2022,1,2022-01-05,2021-12-31,AF,EUR,0,USER031,,2,50,H,199000,,P100003,3431.34,3431.34
1000,0000100149,2022,1,2022-01-24,2022-01-18,AF,EUR,0,USER038,,1,40,S,780000,10000003,P100003,33580.96,33580.96
1000,0000100149,2022,1,2022-01-24,2022-01-18,AF,EUR,0,USER038,,2,50,H,199000,,P100003,33580.96,33580.96
1000,0000100150,2022,1,2022-01-23,2022-01-14,AF,EUR,0,USER006,,1,40,S,780000,10000003,P100003,72148.19,72148.19
1000,0000100150,2022,1,2022-01-23,2022-01-14,AF,EUR,0,USER006,,2,50,H,199000,,P100003,72148.19,72148.19
1000,0000100151,2022,1,2022-01-11,2022-01-10,AF,EUR,0,USER035,,1,40,S,780000,10000003,P100003,65988.21,65988.21
1000,0000100151,2022,1,2022-01-11,2022-01-10,AF,EUR,0,USER035,,2,50,H,199000,,P100003,65988.21,65988.21
1000,0000100152,2022,1,2022-01-21,2022-01-18,AF,EUR,0,USER030,,1,40,S,780000,10000003,P100003,5131.75,5131.75
1000,0000100152,2022,1,2022-01-21,2022-01-18,AF,EUR,0,USER030,,2,50,H,199000,,P100003,5131.75,5131.75
1000,0000100153,2022,1,2022-01-21,2022-01-13,SA,EUR,0,USER038,,1,40,S,600000,10000004,P100004,346438.21,346438.21
1000,0000100153,2022,1,2022-01-21,2022-01-13,SA,EUR,0,USER038,,2,50,H,170000,,P100004,346438.21,346438.21
1000,0000100154,2022,1,2022-01-31,2022-01-26,SA,EUR,0,USER004,,1,40,S,600000,10000004,P100004,135362.45,135362.45
1000,0000100154,2022,1,2022-01-31,2022-01-26,SA,EUR,0,USER004,,2,50,H,170000,,P100004,135362.45,135362.45
1000,0000100155,2022,1,2022-01-07,2021-12-28,SA,EUR,0,USER025,,1,40,S,600000,10000004,P100004,851685.46,851685.46
1000,0000100155,2022,1,2022-01-07,2021-12-28,SA,EUR,0,USER025,,2,50,H,170000,,P100004,851685.46,851685.46
1000,0000100156,2022,1,2022-01-10,2022-01-04,SA,EUR,0,USER003,,1,40,S,600000,10000004,P100004,335536.28,335536.28
1000,0000100156,2022,1,2022-01-10,2022-01-04,SA,EUR,0,USER003,,2,50,H,170000,,P100004,335536.28,335536.28
1000,0000100157,2022,1,2022-01-20,2022-01-10,SA,EUR,0,USER024,,1,40,S,620000,10000004,P100004,10265.69,10265.69
1000,0000100157,2022,1,2022-01-20,2022-01-10,SA,EUR,0,USER024,,2,50,H,170000,,P100004,10265.69,10265.69
1000,0000100158,2022,1,2022-01-31,2022-01-29,SA,EUR,0,USER031,,1,40,S,620000,10000004,P100004,11481.7,11481.7
1000,0000100158,2022,1,2022-01-31,2022-01-29,SA,EUR,0,USER031,,2,50,H,170000,,P100004,11481.7,11481.7
1000,0000100159,2022,1,2022-01-12,2022-01-10,SA,EUR,0,USER030,,1,40,S,620000,10000004,P100004,17218.68,17218.68
1000,0000100159,2022,1,2022-01-12,2022-01-10,SA,EUR,0,USER030,,2,50,H,170000,,P100004,17218.68,17218.68
1000,0000100160,2022,1,2022-01-11,2022-01-01,SA,EUR,0,USER020,,1,40,S,620000,10000004,P100004,75859.33,75859.33
1000,0000100160,2022,1,2022-01-11,2022-01-01,SA,EUR,0,USER020,,2,50,H,170000,,P100004,75859.33,75859.33
1000,0000100161,2022,1,2022-01-17,2022-01-10,SA,EUR,0,USER029,,1,40,S,620000,10000004,P100004,19292.68,19292.68
1000,0000100161,2022,1,2022-01-17,2022-01-10,SA,EUR,0,USER029,,2,50,H,170000,,P100004,19292.68,19292.68
1000,0000100162,2022,1,2022-01-31,2022-01-21,SA,EUR,0,USER023,,1,40,S,620000,10000004,P100004,22514.43,22514.43
1000,0000100162,2022,1,2022-01-31,2022-01-21,SA,EUR,0,USER023,,2,50,H,170000,,P100004,22514.43,22514.43
1000,0000100163,2022,1,2022-01-31,2022-01-28,SA,EUR,0,USER008,,1,40,S,620000,10000004,P100004,81281.06,81281.06
1000,0000100163,2022,1,2022-01-31,2022-01-28,SA,EUR,0,USER008,,2,50,H,170000,,P100004,81281.06,81281.06
1000,0000100164,2022,1,2022-01-06,2022-01-02,SA,EUR,0,USER003,,1,40,S,620000,10000004,P100004,2664.49,2664.49
1000,0000100164,2022,1,2022-01-06,2022-01-02,SA,EUR,0,USER003,,2,50,H,170000,,P100004,2664.49,2664.49
1000,0000100165,2022,1,2022-01-26,2022-01-18,KR,EUR,0,USER019,,1,40,S,740000,10000004,P100004,2006.73,2006.73
1000,0000100165,2022,1,2022-01-26,2022-01-18,KR,EUR,0,USER019,,2,50,H,160000,,P100004,2006.73,2006.73
1000,0000100166,2022,1,2022-01-31,2022-01-26,KR,EUR,0,USER016,,1,40,S,740000,10000004,P100004,39678.08,39678.08
1000,0000100166,2022,1,2022-01-31,2022-01-26,KR,EUR,0,USER016,,2,50,H,160000,,P100004,39678.08,39678.08
1000,0000100167,2022,1,2022-01-03,2022-01-02,KR,EUR,0,USER008,,1,40,S,740000,10000004,P100004,127665.44,127665.44
1000,0000100167,2022,1,2022-01-03,2022-01-02,KR,EUR,0,USER008,,2,50,H,160000,,P100004,127665.44,127665.44
1000,0000100168,2022,1,2022-01-24,2022-01-22,KR,EUR,0,USER032,,1,40,S,740000,10000004,P100004,2382.73,2382.73
1000,0000100168,2022,1,2022-01-24,2022-01-22,KR,EUR,0,USER032,,2,50,H,160000,,P100004,2382.73,2382.73
1000,0000100169,2022,1,2022-01-10,2022-01-05,KR,EUR,0,USER015,,1,40,S,740000,10000004,P100004,59231.57,59231.57
1000,0000100169,2022,1,2022-01-10,2022-01-05,KR,EUR,0,USER015,,2,50,H,160000,,P100004,59231.57,59231.57
1000,0000100170,2022,1,2022-01-05,2021-12-26,KR,EUR,0,USER029,,1,40,S,700000,10000004,P100004,18364.36,18364.36
1000,0000100170,2022,1,2022-01-05,2021-12-26,KR,EUR,0,USER029,,2,50,H,160000,,P100004,18364.36,18364.36
1000,0000100171,2022,1,2022-01-06,2022-01-02,KR,EUR,0,USER038,,1,40,S,700000,10000004,P100004,5826.26,5826.26
1000,0000100171,2022,1,2022-01-06,2022-01-02,KR,EUR,0,USER038,,2,50,H,160000,,P100004,5826.26,5826.26
1000,0000100172,2022,1,2022-01-02,2021-12-31,KR,EUR,0,USER031,,1,40,S,700000,10000004,P100004,2075.36,2075.36
1000,0000100172,2022,1,2022-01-02,2021-12-31,KR,EUR,0,USER031,,2,50,H,160000,,P100004,2075.36,2075.36
1000,0000100173,2022,1,2022-01-26,2022-01-21,KR,EUR,0,USER025,,1,40,S,700000,10000004,P100004,14084.28,14084.28
1000,0000100173,2022,1,2022-01-26,2022-01-21,KR,EUR,0,USER025,,2,50,H,160000,,P100004,14084.28,14084.28
1000,0000100174,2022,1,2022-01-31,2022-01-23,KR,EUR,0,USER039,,1,40,S,700000,10000004,P100004,4495.1,4495.1
1000,0000100174,2022,1,2022-01-31,2022-01-23,KR,EUR,0,USER039,,2,50,H,160000,,P100004,4495.1,4495.1
1000,0000100175,2022,1,2022-01-24,2022-01-20,KR,EUR,0,USER003,,1,40,S,700000,10000004,P100004,34410.67,34410.67
1000,0000100175,2022,1,2022-01-24,2022-01-20,KR,EUR,0,USER003,,2,50,H,160000,,P100004,34410.67,34410.67
1000,0000100176,2022,1,2022-01-05,2022-01-05,KR,EUR,0,USER006,,1,40,S,700000,10000004,P100004,10400.73,10400.73
1000,0000100176,2022,1,2022-01-05,2022-01-05,KR,EUR,0,USER006,,2,50,H,160000,,P100004,10400.73,10400.73
1000,0000100177,2022,1,2022-01-31,2022-01-29,KR,EUR,0,USER006,,1,40,S,700000,10000004,P100004,674.11,674.11
1000,0000100177,2022,1,2022-01-31,2022-01-29,KR,EUR,0,USER006,,2,50,H,160000,,P100004,674.11,674.11
1000,0000100178,2022,1,2022-01-31,2022-01-24,KR,EUR,0,USER011,,1,40,S,700000,10000004,P100004,4108.96,4108.96
1000,0000100178,2022,1,2022-01-31,2022-01-24,KR,EUR,0,USER011,,2,50,H,160000,,P100004,4108.96,4108.96
1000,0000100179,2022,1,2022-01-18,2022-01-13,KR,EUR,0,USER010,,1,40,S,700000,10000004,P100004,2243.58,2243.58
1000,0000100179,2022,1,2022-01-18,2022-01-13,KR,EUR,0,USER010,,2,50,H,160000,,P100004,2243.58,2243.58
1000,0000100180,2022,1,2022-01-05,2021-12-27,KR,EUR,0,USER002,,1,40,S,700000,10000004,P100004,10.23,10.23
1000,0000100180,2022,1,2022-01-05,2021-12-27,KR,EUR,0,USER002,,2,50,H,160000,,P100004,10.23,10.23
1000,0000100181,2022,1,2022-01-24,2022-01-19,AF,EUR,0,USER027,,1,40,S,780000,10000004,P100004,140379.09,140379.09
1000,0000100181,2022,1,2022-01-24,2022-01-19,AF,EUR,0,USER027,,2,50,H,199000,,P100004,140379.09,140379.09
1000,0000100182,2022,1,2022-01-19,2022-01-09,AF,EUR,0,USER020,,1,40,S,780000,10000004,P100004,1908.64,1908.64
1000,0000100182,2022,1,2022-01-19,2022-01-09,AF,EUR,0,USER020,,2,50,H,199000,,P100004,1908.64,1908.64
1000,0000100183,2022,1,2022-01-27,2022-01-23,AF,EUR,0,USER030,,1,40,S,780000,10000004,P100004,87839.86,87839.86
1000,0000100183,2022,1,2022-01-27,2022-01-23,AF,EUR,0,USER030,,2,50,H,199000,,P100004,87839.86,87839.86
1000,0000100184,2022,1,2022-01-14,2022-01-08,AF,EUR,0,USER016,,1,40,S,780000,10000004,P100004,58898.2,58898.2
1000,0000100184,2022,1,2022-01-14,2022-01-08,AF,EUR,0,USER016,,2,50,H,199000,,P100004,58898.2,58898.2
1000,0000100185,2022,1,2022-01-06,2022-01-01,AF,EUR,0,USER021,,1,40,S,780000,10000004,P100004,293.96,293.96
1000,0000100185,2022,1,2022-01-06,2022-01-01,AF,EUR,0,USER021,,2,50,H,199000,,P100004,293.96,293.96
1000,0000100186,2022,1,2022-01-31,2022-01-30,AF,EUR,0,USER003,,1,40,S,780000,10000004,P100004,46910.78,46910.78
1000,0000100186,2022,1,2022-01-31,2022-01-30,AF,EUR,0,USER003,,2,50,H,199000,,P100004,46910.78,46910.78
1000,0000100187,2022,1,2022-01-31,2022-01-24,AF,EUR,0,USER007,,1,40,S,780000,10000004,P100004,111035.02,111035.02
1000,0000100187,2022,1,2022-01-31,2022-01-24,AF,EUR,0,USER007,,2,50,H,199000,,P100004,111035.02,111035.02
1000,0000100188,2022,1,2022-01-13,2022-01-07,AF,EUR,0,USER031,,1,40,S,780000,10000004,P100004,36552.7,36552.7
1000,0000100188,2022,1,2022-01-13,2022-01-07,AF,EUR,0,USER031,,2,50,H,199000,,P100004,36552.7,36552.7
1000,0000100189,2022,1,2022-01-04,2021-12-28,DR,EUR,0,USER022,,1,50,H,400000,10000005,P100001,508415.54,508415.54
1000,0000100189,2022,1,2022-01-04,2021-12-28,DR,EUR,0,USER022,,2,40,S,140000,,P100001,508415.54,508415.54
1000,0000100190,2022,1,2022-01-04,2022-01-03,DR,EUR,0,USER037,,1,50,H,400000,10000005,P100001,3615687.88,3615687.88
1000,0000100190,2022,1,2022-01-04,2022-01-03,DR,EUR,0,USER037,,2,40,S,140000,,P100001,3615687.88,3615687.88
1000,0000100191,2022,1,2022-01-05,2022-01-01,DR,EUR,0,USER021,,1,50,H,400000,10000005,P100001,2761766.19,2761766.19
1000,0000100191,2022,1,2022-01-05,2022-01-01,DR,EUR,0,USER021,,2,40,S,140000,,P100001,2761766.19,2761766.19
1000,0000100192,2022,1,2022-01-31,2022-01-21,DR,EUR,0,USER025,,1,50,H,400000,10000005,P100001,630952.63,630952.63
1000,0000100192,2022,1,2022-01-31,2022-01-21,DR,EUR,0,USER025,,2,40,S,140000,,P100001,630952.63,630952.63
1000,0000100193,2022,1,2022-01-27,2022-01-19,DR,EUR,0,USER002,,1,50,H,410000,10000005,P100001,721352.91,721352.91
1000,0000100193,2022,1,2022-01-27,2022-01-19,DR,EUR,0,USER002,,2,40,S,140000,,P100001,721352.91,721352.91
1000,0000100194,2022,1,2022-01-28,2022-01-28,DR,EUR,0,USER001,,1,50,H,410000,10000005,P100001,218217.65,218217.65
1000,0000100194,2022,1,2022-01-28,2022-01-28,DR,EUR,0,USER001,,2,40,S,140000,,P100001,218217.65,218217.65
1000,0000100195,2022,1,2022-01-17,2022-01-09,DR,EUR,0,USER009,,1,50,H,410000,10000005,P100001,43981.33,43981.33
1000,0000100195,2022,1,2022-01-17,2022-01-09,DR,EUR,0,USER009,,2,40,S,140000,,P100001,43981.33,43981.33
1000,0000100196,2022,1,2022-01-25,2022-01-21,DR,EUR,0,USER033,,1,50,H,410000,10000005,P100001,40258.43,40258.43
1000,0000100196,2022,1,2022-01-25,2022-01-21,DR,EUR,0,USER033,,2,40,S,140000,,P100001,40258.43,40258.43
1000,0000100197,2022,1,2022-01-31,2022-01-30,DR,EUR,0,USER006,,1,50,H,410000,10000005,P100001,175822.97,175822.97
1000,0000100197,2022,1,2022-01-31,2022-01-30,DR,EUR,0,USER006,,2,40,S,140000,,P100001,175822.97,175822.97
1000,0000100198,2022,1,2022-01-31,2022-01-31,DR,EUR,0,USER012,,1,50,H,410000,10000005,P100001,859254.79,859254.79
1000,0000100198,2022,1,2022-01-31,2022-01-31,DR,EUR,0,USER012,,2,40,S,140000,,P100001,859254.79,859254.79
1000,0000100199,2022,1,2022-01-17,2022-01-16,DR,EUR,0,USER025,,1,50,H,410000,10000005,P100001,86017.81,86017.81
1000,0000100199,2022,1,2022-01-17,2022-01-16,DR,EUR,0,USER025,,2,40,S,140000,,P100001,86017.81,86017.81
1000,0000100200,2022,1,2022-01-18,2022-01-10,DR,EUR,0,USER008,,1,50,H,410000,10000005,P100001,3579522.46,3579522.46
1000,0000100200,2022,1,2022-01-18,2022-01-10,DR,EUR,0,USER008,,2,40,S,140000,,P100001,3579522.46,3579522.46
1000,0000100201,2022,1,2022-01-31,2022-01-25,DR,EUR,0,USER012,,1,50,H,410000,10000005,P100001,424444.51,424444.51
1000,0000100201,2022,1,2022-01-31,2022-01-25,DR,EUR,0,USER012,,2,40,S,140000,,P100001,424444.51,424444.51
1000,0000100202,2022,1,2022-01-28,2022-01-19,KR,EUR,0,USER020,,1,40,S,700000,10000005,P100001,4102.45,4102.45
1000,0000100202,2022,1,2022-01-28,2022-01-19,KR,EUR,0,USER020,,2,50,H,160000,,P100001,4102.45,4102.45
1000,0000100203,2022,1,2022-01-12,2022-01-01,KR,EUR,0,USER034,,1,40,S,700000,10000005,P100001,20546.66,20546.66
1000,0000100203,2022,1,2022-01-12,2022-01-01,KR,EUR,0,USER034,,2,50,H,160000,,P100001,20546.66,20546.66
1000,0000100204,2022,1,2022-01-31,2022-01-26,KR,EUR,0,USER001,,1,40,S,700000,10000005,P100001,307016.35,307016.35
1000,0000100204,2022,1,2022-01-31,2022-01-26,KR,EUR,0,USER001,,2,50,H,160000,,P100001,307016.35,307016.35
1000,0000100205,2022,1,2022-01-07,2022-01-04,KR,EUR,0,USER016,,1,40,S,700000,10000005,P100001,7803.51,7803.51
1000,0000100205,2022,1,2022-01-07,2022-01-04,KR,EUR,0,USER016,,2,50,H,160000,,P100001,7803.51,7803.51
1000,0000100206,2022,1,2022-01-14,2022-01-03,KR,EUR,0,USER033,,1,40,S,700000,10000005,P100001,13764.88,13764.88
1000,0000100206,2022,1,2022-01-14,2022-01-03,KR,EUR,0,USER033,,2,50,H,160000,,P100001,13764.88,13764.88
1000,0000100207,2022,1,2022-01-14,2022-01-13,KR,EUR,0,USER001,,1,40,S,700000,10000005,P100001,2950.06,2950.06
1000,0000100207,2022,1,2022-01-14,2022-01-13,KR,EUR,0,USER001,,2,50,H,160000,,P100001,2950.06,2950.06
1000,0000100208,2022,1,2022-01-25,2022-01-25,KR,EUR,0,USER007,,1,40,S,710000,10000005,P100001,47562.45,47562.45
