BUKRS,GJAHR,MONAT,VERSION,VERSION_TXT,KOSTL,PRCTR,HKONT,CATEGORY,WAERS,DMBTR
1000,2023,7,1,Budget,10000001,P100001,710000,OPEX,EUR,363354.77
1000,2023,7,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,355568.57
1000,2023,8,1,Budget,10000001,P100001,710000,OPEX,EUR,338628.13
1000,2023,8,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,332437.9
1000,2023,9,1,Budget,10000001,P100001,710000,OPEX,EUR,541932.99
1000,2023,9,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,507950.86
1000,2023,10,1,Budget,10000001,P100001,710000,OPEX,EUR,487159.07
1000,2023,10,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,510710.34
1000,2023,11,1,Budget,10000001,P100001,710000,OPEX,EUR,517254.15
1000,2023,11,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,548543.86
1000,2023,12,1,Budget,10000001,P100001,710000,OPEX,EUR,551057.68
1000,2023,12,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,563755.45
1000,2024,1,1,Budget,10000001,P100001,710000,OPEX,EUR,369264.26
1000,2024,1,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,369264.26
1000,2024,2,1,Budget,10000001,P100001,710000,OPEX,EUR,400019.6
1000,2024,2,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,400019.6
1000,2024,3,1,Budget,10000001,P100001,710000,OPEX,EUR,454768.6
1000,2024,3,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,454768.6
1000,2024,4,1,Budget,10000001,P100001,710000,OPEX,EUR,485446.21
1000,2024,4,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,484732.1
1000,2024,5,1,Budget,10000001,P100001,710000,OPEX,EUR,417242.24
1000,2024,5,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,468055.12
1000,2024,6,1,Budget,10000001,P100001,710000,OPEX,EUR,473229.48
1000,2024,6,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,507264.19
1000,2024,7,1,Budget,10000001,P100001,710000,OPEX,EUR,352072.36
1000,2024,7,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,362166.77
1000,2024,8,1,Budget,10000001,P100001,710000,OPEX,EUR,401715.04
1000,2024,8,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,371772.59
1000,2024,9,1,Budget,10000001,P100001,710000,OPEX,EUR,492624.48
1000,2024,9,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,501815.55
1000,2024,10,1,Budget,10000001,P100001,710000,OPEX,EUR,680224.25
1000,2024,10,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,614135.76
1000,2024,11,1,Budget,10000001,P100001,710000,OPEX,EUR,661497.7
1000,2024,11,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,631378.38
1000,2024,12,1,Budget,10000001,P100001,710000,OPEX,EUR,585809.1
1000,2024,12,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,597318.51
1000,2025,1,1,Budget,10000001,P100001,710000,OPEX,EUR,384431.01
1000,2025,1,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,384431.01
1000,2025,2,1,Budget,10000001,P100001,710000,OPEX,EUR,443429.87
1000,2025,2,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,443429.87
1000,2025,3,1,Budget,10000001,P100001,710000,OPEX,EUR,391368.56
1000,2025,3,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,391368.56
1000,2025,4,1,Budget,10000001,P100001,710000,OPEX,EUR,415277.19
1000,2025,4,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,425577.35
1000,2025,5,1,Budget,10000001,P100001,710000,OPEX,EUR,423453.81
1000,2025,5,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,441820.13
1000,2025,6,1,Budget,10000001,P100001,710000,OPEX,EUR,496473.47
1000,2025,6,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,487242.27
1000,2025,7,1,Budget,10000001,P100001,710000,OPEX,EUR,381686.73
1000,2025,7,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,390322.5
1000,2025,8,1,Budget,10000001,P100001,710000,OPEX,EUR,349323.48
1000,2025,8,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,362098.82
1000,2025,9,1,Budget,10000001,P100001,710000,OPEX,EUR,577122.92
1000,2025,9,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,560230.09
1000,2025,10,1,Budget,10000001,P100001,710000,OPEX,EUR,535972.9
1000,2025,10,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,582114.01
1000,2025,11,1,Budget,10000001,P100001,710000,OPEX,EUR,559905.01
1000,2025,11,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,621293.98
1000,2025,12,1,Budget,10000001,P100001,710000,OPEX,EUR,671907.76
1000,2025,12,2,Rolling Forecast,10000001,P100001,710000,OPEX,EUR,671695.22
1000,2022,1,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1829896.89
1000,2022,1,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1829896.89
1000,2022,2,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1588310.78
1000,2022,2,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1588310.78
1000,2022,3,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1586599.23
1000,2022,3,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1586599.23
1000,2022,4,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1554039.14
1000,2022,4,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1607959.36
1000,2022,5,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1647069.44
1000,2022,5,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1649823.0
1000,2022,6,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1467557.0
1000,2022,6,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1569042.4
1000,2022,7,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1565680.15
1000,2022,7,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1604748.59
1000,2022,8,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1850905.58
1000,2022,8,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1733100.03
1000,2022,9,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1723703.69
1000,2022,9,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1675859.18
1000,2022,10,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1691180.81
1000,2022,10,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1687458.74
1000,2022,11,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1736517.34
1000,2022,11,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1707860.18
1000,2022,12,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1878362.86
1000,2022,12,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1771690.66
1000,2023,1,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1959591.84
1000,2023,1,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1959591.84
1000,2023,2,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,2058586.3
1000,2023,2,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,2058586.3
1000,2023,3,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1829820.35
1000,2023,3,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1829820.35
1000,2023,4,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1510531.05
1000,2023,4,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1492869.58
1000,2023,5,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1631460.09
1000,2023,5,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1547287.65
1000,2023,6,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1799736.9
1000,2023,6,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1623012.22
1000,2023,7,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1721037.26
1000,2023,7,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1707215.53
1000,2023,8,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1840892.66
1000,2023,8,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1761150.45
1000,2023,9,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1978475.67
1000,2023,9,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1823062.81
1000,2023,10,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1740421.94
1000,2023,10,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1705643.29
1000,2023,11,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1574638.1
1000,2023,11,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1631040.56
1000,2023,12,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1771134.86
1000,2023,12,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1719464.1
1000,2024,1,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1850137.11
1000,2024,1,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1850137.11
1000,2024,2,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1541902.57
1000,2024,2,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1541902.57
1000,2024,3,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1699040.9
1000,2024,3,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1699040.9
1000,2024,4,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1640683.12
1000,2024,4,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1696872.5
1000,2024,5,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1946720.83
1000,2024,5,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1834589.47
1000,2024,6,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1721544.26
1000,2024,6,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1733260.02
1000,2024,7,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1458999.08
1000,2024,7,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1485015.21
1000,2024,8,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1722226.24
1000,2024,8,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1603467.44
1000,2024,9,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,2191318.75
1000,2024,9,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1814559.07
1000,2024,10,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1590550.96
1000,2024,10,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1551261.04
1000,2024,11,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1633716.11
1000,2024,11,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1570685.36
1000,2024,12,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1696221.6
1000,2024,12,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1598812.83
1000,2025,1,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1612241.94
1000,2025,1,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1612241.94
1000,2025,2,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1604074.1
1000,2025,2,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1604074.1
1000,2025,3,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1635939.14
1000,2025,3,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1635939.14
1000,2025,4,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1525646.79
1000,2025,4,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1517863.41
1000,2025,5,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1520608.96
1000,2025,5,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1515596.39
1000,2025,6,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1522715.1
1000,2025,6,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1516544.15
1000,2025,7,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1414893.17
1000,2025,7,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1485720.65
1000,2025,8,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1792544.62
1000,2025,8,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1655663.81
1000,2025,9,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1474411.5
1000,2025,9,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1512503.9
1000,2025,10,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1775439.85
1000,2025,10,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1656644.52
1000,2025,11,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1936283.49
1000,2025,11,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1729024.16
1000,2025,12,1,Budget,10000001,P100001,600000,PERSONNEL,EUR,1438416.13
1000,2025,12,2,Rolling Forecast,10000001,P100001,600000,PERSONNEL,EUR,1504983.85
1000,2022,1,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,137300.92
1000,2022,1,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,137300.92
1000,2022,2,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,145931.66
1000,2022,2,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,145931.66
1000,2022,3,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,140647.24
1000,2022,3,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,140647.24
1000,2022,4,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,141364.08
1000,2022,4,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,127618.12
1000,2022,5,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,165895.91
1000,2022,5,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,138657.44
1000,2022,6,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,135136.01
1000,2022,6,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,124815.49
1000,2022,7,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,144120.76
1000,2022,7,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,127811.49
1000,2022,8,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,140470.46
1000,2022,8,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,126168.85
1000,2022,9,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,165334.19
1000,2022,9,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,137357.53
1000,2022,10,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,159072.73
1000,2022,10,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,140294.73
1000,2022,11,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,143323.82
1000,2022,11,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,133207.72
1000,2022,12,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,148938.13
1000,2022,12,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,135734.16
1000,2023,1,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,151687.87
1000,2023,1,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,151687.87
1000,2023,2,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,158799.59
1000,2023,2,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,158799.59
1000,2023,3,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,155933.66
1000,2023,3,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,155933.66
1000,2023,4,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,142465.89
1000,2023,4,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,139134.04
1000,2023,5,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,162917.11
1000,2023,5,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,148337.09
1000,2023,6,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,165628.63
1000,2023,6,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,149557.28
1000,2023,7,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,154631.16
1000,2023,7,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,145773.14
1000,2023,8,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,173527.33
1000,2023,8,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,154276.42
1000,2023,9,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,170644.69
1000,2023,9,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,152979.24
1000,2023,10,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,136083.58
1000,2023,10,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,142510.78
1000,2023,11,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,197630.28
1000,2023,11,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,170206.8
1000,2023,12,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,163666.31
1000,2023,12,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,154923.01
1000,2024,1,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,181381.08
1000,2024,1,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,181381.08
1000,2024,2,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,184952.63
1000,2024,2,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,184952.63
1000,2024,3,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,163508.0
1000,2024,3,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,163508.0
1000,2024,4,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,197458.96
1000,2024,4,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,185260.84
1000,2024,5,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,164731.29
1000,2024,5,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,170533.39
1000,2024,6,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,207258.15
1000,2024,6,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,189670.48
1000,2024,7,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,145177.65
1000,2024,7,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,161164.98
1000,2024,8,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,161286.58
1000,2024,8,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,168413.99
1000,2024,9,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,160361.6
1000,2024,9,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,167997.75
1000,2024,10,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,187250.97
1000,2024,10,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,180924.16
1000,2024,11,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,162294.59
1000,2024,11,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,169693.78
1000,2024,12,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,175867.8
1000,2024,12,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,175801.73
1000,2025,1,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,175104.8
1000,2025,1,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,175104.8
1000,2025,2,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,200490.24
1000,2025,2,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,200490.24
1000,2025,3,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,211769.03
1000,2025,3,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,211769.03
1000,2025,4,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,192030.74
1000,2025,4,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,177134.12
1000,2025,5,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,210701.54
1000,2025,5,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,185535.98
1000,2025,6,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,233935.93
1000,2025,6,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,195991.46
1000,2025,7,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,222607.86
1000,2025,7,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,196221.04
1000,2025,8,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,213366.85
1000,2025,8,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,192062.58
1000,2025,9,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,201497.44
1000,2025,9,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,186721.35
1000,2025,10,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,235764.5
1000,2025,10,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,209212.37
1000,2025,11,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,196830.38
1000,2025,11,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,191692.01
1000,2025,12,1,Budget,10000001,P100001,620000,PERSONNEL,EUR,184351.62
1000,2025,12,2,Rolling Forecast,10000001,P100001,620000,PERSONNEL,EUR,186076.57
1000,2022,1,1,Budget,10000001,P100001,740000,OPEX,EUR,113210.91
1000,2022,1,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,113210.91
1000,2022,2,1,Budget,10000001,P100001,740000,OPEX,EUR,114182.45
1000,2022,2,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,114182.45
1000,2022,3,1,Budget,10000001,P100001,740000,OPEX,EUR,98522.0
1000,2022,3,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,98522.0
1000,2022,4,1,Budget,10000001,P100001,740000,OPEX,EUR,105855.59
1000,2022,4,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,105877.49
1000,2022,5,1,Budget,10000001,P100001,740000,OPEX,EUR,121052.26
1000,2022,5,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,112715.99
1000,2022,6,1,Budget,10000001,P100001,740000,OPEX,EUR,132556.43
1000,2022,6,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,117892.87
1000,2022,7,1,Budget,10000001,P100001,740000,OPEX,EUR,98525.78
1000,2022,7,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,104980.24
1000,2022,8,1,Budget,10000001,P100001,740000,OPEX,EUR,121364.4
1000,2022,8,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,115257.62
1000,2022,9,1,Budget,10000001,P100001,740000,OPEX,EUR,104563.02
1000,2022,9,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,107697.0
1000,2022,10,1,Budget,10000001,P100001,740000,OPEX,EUR,111678.21
1000,2022,10,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,112883.02
1000,2022,11,1,Budget,10000001,P100001,740000,OPEX,EUR,124601.78
1000,2022,11,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,118698.63
1000,2022,12,1,Budget,10000001,P100001,740000,OPEX,EUR,114315.32
1000,2022,12,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,114069.73
1000,2023,1,1,Budget,10000001,P100001,740000,OPEX,EUR,112377.28
1000,2023,1,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,112377.28
1000,2023,2,1,Budget,10000001,P100001,740000,OPEX,EUR,142549.75
1000,2023,2,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,142549.75
1000,2023,3,1,Budget,10000001,P100001,740000,OPEX,EUR,119530.31
1000,2023,3,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,119530.31
1000,2023,4,1,Budget,10000001,P100001,740000,OPEX,EUR,130036.41
1000,2023,4,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,124830.77
1000,2023,5,1,Budget,10000001,P100001,740000,OPEX,EUR,95496.64
1000,2023,5,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,109287.87
1000,2023,6,1,Budget,10000001,P100001,740000,OPEX,EUR,118094.53
1000,2023,6,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,119456.92
1000,2023,7,1,Budget,10000001,P100001,740000,OPEX,EUR,109635.62
1000,2023,7,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,113513.48
1000,2023,8,1,Budget,10000001,P100001,740000,OPEX,EUR,116468.32
1000,2023,8,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,116588.19
1000,2023,9,1,Budget,10000001,P100001,740000,OPEX,EUR,114281.34
1000,2023,9,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,115604.05
1000,2023,10,1,Budget,10000001,P100001,740000,OPEX,EUR,119124.08
1000,2023,10,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,116719.55
1000,2023,11,1,Budget,10000001,P100001,740000,OPEX,EUR,111366.26
1000,2023,11,2,Rolling Forecast,10000001,P100001,740000,OPEX,EUR,113228.53
